tsne_1,tsne_2,true_label,predicted_label,probability,uncertainty,family,sequence_id
-23.629673,8.906534,1,1,0.9512014,0.09759724,flaviviridae,EU781823.1
-24.15169,9.035849,1,1,0.94827634,0.10344732,flaviviridae,EU862823.1
-23.53382,9.186275,1,1,0.96513313,0.06973374,flaviviridae,EU862828.1
-24.285652,9.121351,1,1,0.9534781,0.093043804,flaviviridae,EU862831.1
-23.653336,9.535313,1,1,0.92239094,0.15521812,flaviviridae,EU862832.1
-23.35312,8.99256,1,1,0.95023984,0.099520326,flaviviridae,EU862834.1
-24.212627,9.556807,1,1,0.9723502,0.05529964,flaviviridae,EU862838.1
-23.915281,9.108005,1,1,0.9470531,0.10589385,flaviviridae,EU862839.1
-23.496866,8.911216,1,1,0.9589698,0.08206046,flaviviridae,EU862840.1
-23.80548,9.455443,1,1,0.9499225,0.100154996,flaviviridae,FJ024087.1
-23.774227,9.384952,1,1,0.9661362,0.067727566,flaviviridae,FJ024275.1
-23.954714,9.526659,1,1,0.96534383,0.069312334,flaviviridae,FJ024276.1
-23.887238,9.381069,1,1,0.96102947,0.07794106,flaviviridae,FJ024278.1
-23.559301,8.731837,1,1,0.9200076,0.15998483,flaviviridae,FJ024280.1
-24.060299,9.36886,1,1,0.97559947,0.048801064,flaviviridae,FJ024281.1
-23.36306,8.986909,1,1,0.93421084,0.13157833,flaviviridae,FJ181999.1
-23.714678,8.933681,1,1,0.9377912,0.12441754,flaviviridae,FJ182001.1
-23.60755,9.417032,1,1,0.912249,0.17550194,flaviviridae,FJ205867.1
-23.967842,9.292395,1,1,0.9205909,0.15881824,flaviviridae,FJ205868.1
-24.10124,9.157224,1,1,0.9676312,0.06473756,flaviviridae,FJ205869.1
-23.654514,9.469043,1,1,0.9379226,0.124154806,flaviviridae,FJ390394.1
-23.805708,9.552727,1,1,0.975176,0.049648046,flaviviridae,FJ390395.1
-24.133692,9.044274,1,1,0.9204228,0.15915442,flaviviridae,FJ390399.1
-23.853971,9.444125,1,1,0.94493353,0.11013293,flaviviridae,FJ410172.1
-24.118258,8.965492,1,1,0.96021396,0.07957208,flaviviridae,GQ149768.1
-23.311628,9.245234,1,1,0.94848233,0.10303533,flaviviridae,OM513939.1
-23.315441,9.189701,1,1,0.95058537,0.09882927,flaviviridae,OM513940.1
-23.324226,9.212811,1,1,0.9546155,0.09076905,flaviviridae,OM513952.1
-23.313547,9.181689,1,1,0.9529361,0.094127774,flaviviridae,OM513953.1
20.011644,-43.00557,1,1,0.7508325,0.498335,flaviviridae,AB189122.1
20.008259,-43.015335,1,1,0.73322284,0.5335543,flaviviridae,AB189123.1
20.006784,-43.003944,1,1,0.7358807,0.52823865,flaviviridae,AB189124.1
20.478271,-43.20747,1,1,0.82430726,0.35138547,flaviviridae,AY858035.2
20.160866,-43.343838,1,1,0.8110044,0.3779912,flaviviridae,AY858036.2
19.450968,-43.202484,1,1,0.6776113,0.6447774,flaviviridae,EU056810.1
20.353716,-43.58172,1,1,0.84078103,0.31843793,flaviviridae,EU359009.1
20.295845,-43.104183,0,1,0.7941506,0.41169882,flaviviridae,EU482640.1
20.280876,-43.10405,0,1,0.78079206,0.43841588,flaviviridae,EU482672.1
19.434847,-43.275585,0,1,0.6812934,0.63741314,flaviviridae,GQ398262.1
20.249071,-43.34265,0,1,0.7844475,0.43110502,flaviviridae,HM488257.1
21.023523,-43.185005,1,1,0.8050311,0.38993776,flaviviridae,JX470186.1
20.21204,-43.669876,1,1,0.8353392,0.32932162,flaviviridae,KC131142.1
20.217081,-43.542713,1,1,0.8062318,0.3875364,flaviviridae,KC762668.1
20.224735,-43.5312,1,1,0.8087396,0.3825208,flaviviridae,KC762669.1
20.245764,-43.530743,1,1,0.809589,0.38082194,flaviviridae,KC762670.1
20.780956,-43.197617,1,1,0.82028645,0.3594271,flaviviridae,KC762671.1
20.768871,-43.198387,1,1,0.8146428,0.37071443,flaviviridae,KC762672.1
20.341988,-43.159267,1,1,0.7754592,0.44908166,flaviviridae,KC762673.1
20.3502,-43.144314,1,1,0.77505463,0.44989073,flaviviridae,KC762674.1
20.331877,-43.130367,1,1,0.7763357,0.44732857,flaviviridae,KC762675.1
20.32621,-43.13826,1,1,0.7699935,0.46001303,flaviviridae,KC762676.1
20.319492,-43.132244,1,1,0.7632134,0.4735732,flaviviridae,KC762677.1
20.98525,-43.19941,1,1,0.8365416,0.3269168,flaviviridae,KC762679.1
20.992157,-43.19136,1,1,0.8367991,0.32640183,flaviviridae,KC762680.1
21.147745,-43.193726,0,1,0.75309247,0.49381506,flaviviridae,KP012546.1
21.255339,-43.213,0,1,0.7475215,0.50495696,flaviviridae,KP723478.1
21.026892,-43.18361,0,1,0.8089421,0.38211584,flaviviridae,KP723479.1
21.187645,-43.198437,0,1,0.7635842,0.4728316,flaviviridae,KT187553.1
21.155663,-43.19292,0,1,0.74419177,0.51161647,flaviviridae,KT187554.1
21.144497,-43.203777,0,1,0.75948477,0.48103046,flaviviridae,KT187555.1
21.164196,-43.201122,0,1,0.7627605,0.47447896,flaviviridae,KT187556.1
21.145927,-43.202255,0,1,0.76242816,0.47514367,flaviviridae,KT187557.1
21.166971,-43.20559,0,1,0.7505798,0.49884045,flaviviridae,KT187558.1
21.037693,-43.450626,0,1,0.78863883,0.42272234,flaviviridae,KU509268.1
19.927107,-42.83654,0,1,0.71253806,0.5749239,flaviviridae,KU509269.1
20.193258,-43.055,0,1,0.75963676,0.48072648,flaviviridae,KU509270.1
19.879522,-42.867542,0,1,0.6430496,0.7139008,flaviviridae,KU509274.1
19.938572,-42.61387,0,1,0.70581865,0.5883627,flaviviridae,KU509276.1
19.89361,-42.783768,0,1,0.5878977,0.82420456,flaviviridae,KU509277.1
20.021273,-43.445965,1,1,0.783318,0.43336403,flaviviridae,KU517846.1
20.623617,-44.01433,1,1,0.86701995,0.2659601,flaviviridae,KU517847.1
20.560972,-44.04192,1,1,0.86747193,0.26505613,flaviviridae,KX372564.1
20.462254,-44.037067,1,1,0.8606949,0.27861023,flaviviridae,KX621245.1
20.431084,-44.071102,1,1,0.86895525,0.2620895,flaviviridae,KX621246.1
20.46762,-44.02081,1,1,0.8622782,0.27544355,flaviviridae,KX621247.1
20.484041,-44.04015,1,1,0.8645748,0.27085042,flaviviridae,KX621248.1
19.214893,-42.705143,1,1,0.6930659,0.61386824,flaviviridae,KY627762.1
19.205877,-42.67302,1,1,0.69573665,0.6085267,flaviviridae,KY627763.1
21.039122,-43.194252,1,1,0.81128067,0.37743866,flaviviridae,KY882458.1
20.04938,-43.438347,1,1,0.8035265,0.39294696,flaviviridae,KY921904.1
20.569876,-44.051846,1,1,0.86705184,0.26589632,flaviviridae,KY921905.1
20.189535,-43.080776,1,1,0.7911062,0.41778755,flaviviridae,LC111438.1
20.460262,-44.030212,1,1,0.85766333,0.28467333,flaviviridae,LC436669.1
20.57308,-44.099834,1,1,0.86683226,0.2663355,flaviviridae,LC436672.1
20.482725,-44.0389,1,1,0.8625896,0.2748208,flaviviridae,LC436673.1
20.593372,-44.055058,1,1,0.8577697,0.28446054,flaviviridae,LC436674.1
20.538965,-44.126827,1,1,0.8420745,0.31585097,flaviviridae,LC436675.1
19.228247,-42.708126,1,1,0.7022414,0.59551716,flaviviridae,LC666718.1
19.234589,-42.720573,1,1,0.69954115,0.6009177,flaviviridae,LC666719.1
20.67633,-44.087204,0,1,0.8436524,0.31269515,flaviviridae,MF314189.1
21.175138,-43.211105,1,1,0.6818464,0.63630724,flaviviridae,MG189962.1
20.8253,-43.94591,1,1,0.8549192,0.2901616,flaviviridae,MH010629.1
20.974329,-43.56491,1,1,0.84433955,0.3113209,flaviviridae,MH823208.1
20.002829,-43.504692,1,1,0.7627368,0.4745264,flaviviridae,MH827525.1
20.113867,-43.06953,1,1,0.7357076,0.52858484,flaviviridae,MH827527.1
20.409672,-44.01822,1,1,0.85781133,0.28437734,flaviviridae,MH827528.1
20.205963,-43.6471,1,1,0.8467368,0.30652642,flaviviridae,MH827530.1
20.353693,-44.137566,1,1,0.8446403,0.31071937,flaviviridae,MH827533.1
20.107164,-43.051254,1,1,0.7780941,0.44381177,flaviviridae,MH827534.1
20.487995,-44.075447,1,1,0.8502469,0.2995062,flaviviridae,MH827536.1
20.810217,-44.076714,1,1,0.85682887,0.28634226,flaviviridae,MH827537.1
19.968554,-43.51006,1,1,0.77221715,0.4555657,flaviviridae,MH827539.1
20.298002,-44.245213,1,1,0.86108446,0.27783108,flaviviridae,MH827540.1
20.397202,-44.06567,1,1,0.87444186,0.25111628,flaviviridae,MH827541.1
19.89792,-42.657784,1,1,0.6912452,0.6175096,flaviviridae,MH827542.1
20.331507,-43.967133,1,1,0.88133925,0.2373215,flaviviridae,MH827543.1
19.844456,-42.726604,1,1,0.6365486,0.72690284,flaviviridae,MH827545.1
20.759802,-43.95091,1,1,0.86678344,0.26643312,flaviviridae,MH827546.1
20.83528,-43.966396,1,1,0.8697449,0.2605102,flaviviridae,MH827547.1
20.51094,-44.119728,1,1,0.84794563,0.30410874,flaviviridae,MH827548.1
20.614946,-44.210266,1,1,0.8765395,0.24692094,flaviviridae,MH827549.1
20.53312,-44.248474,1,1,0.86499214,0.27001572,flaviviridae,MH827550.1
20.784033,-43.946182,1,1,0.8671456,0.2657088,flaviviridae,MH827552.1
20.829052,-44.03704,1,1,0.8698842,0.2602316,flaviviridae,MH827553.1
20.870157,-44.016712,1,1,0.8636906,0.27261877,flaviviridae,MH827554.1
19.832022,-42.755943,1,1,0.6599897,0.6800206,flaviviridae,MH985859.1
20.999456,-43.555138,1,1,0.8410499,0.31790018,flaviviridae,MK411558.1
20.999168,-43.55742,1,1,0.84068257,0.31863487,flaviviridae,MK411559.1
20.562744,-44.057,1,1,0.86730844,0.26538312,flaviviridae,MK513444.1
20.821451,-43.978306,1,1,0.86668307,0.26663387,flaviviridae,MK783189.1
20.38684,-44.165,1,1,0.84717846,0.30564308,flaviviridae,MK783190.1
20.355145,-44.144737,1,1,0.84340286,0.31319427,flaviviridae,MK783191.1
20.357697,-44.129673,1,1,0.8443134,0.31137323,flaviviridae,MK783192.1
20.34262,-44.131355,1,1,0.85463834,0.29072332,flaviviridae,MK783193.1
20.336987,-44.130016,1,1,0.8515363,0.29692745,flaviviridae,MK783194.1
20.33774,-44.140007,1,1,0.8512768,0.29744637,flaviviridae,MK783195.1
20.344149,-44.133224,1,1,0.84917325,0.3016535,flaviviridae,MK783196.1
20.355251,-44.135212,1,1,0.844207,0.31158602,flaviviridae,MK783197.1
20.37899,-44.183926,1,1,0.8435081,0.31298375,flaviviridae,MK783198.1
20.345345,-44.140236,1,1,0.8466968,0.3066064,flaviviridae,MK783199.1
20.43256,-44.143185,1,1,0.86516196,0.2696761,flaviviridae,MK783200.1
20.415983,-44.149517,1,1,0.8547125,0.29057503,flaviviridae,MK783201.1
20.877272,-44.056313,1,1,0.8403348,0.31933045,flaviviridae,MK783202.1
20.85476,-44.020466,1,1,0.84284884,0.31430233,flaviviridae,MK783203.1
21.303116,-43.23354,1,1,0.8025194,0.39496124,flaviviridae,MK783204.1
19.857637,-42.69197,1,1,0.67470366,0.6505927,flaviviridae,MK783205.1
20.409672,-44.01822,1,1,0.85781133,0.28437734,flaviviridae,MN018337.1
20.353693,-44.137566,1,1,0.8446403,0.31071937,flaviviridae,MN018338.1
20.298002,-44.245213,1,1,0.86108446,0.27783108,flaviviridae,MN018340.1
20.510399,-44.119797,1,1,0.84794563,0.30410874,flaviviridae,MN018341.1
20.789272,-43.946373,1,1,0.8683503,0.26329935,flaviviridae,MN018343.1
20.76997,-43.947914,1,1,0.86834764,0.2633047,flaviviridae,MN018344.1
20.500742,-44.07774,1,1,0.84581167,0.30837667,flaviviridae,MN018346.1
20.331507,-43.967133,1,1,0.88133925,0.2373215,flaviviridae,MN018347.1
20.397202,-44.06567,1,1,0.87444186,0.25111628,flaviviridae,MN018348.1
20.119162,-43.073185,1,1,0.7391608,0.52167845,flaviviridae,MN018349.1
19.897959,-42.65775,1,1,0.6912452,0.6175096,flaviviridae,MN018350.1
20.107164,-43.051254,1,1,0.7780941,0.44381177,flaviviridae,MN018352.1
19.965992,-43.512474,1,1,0.77384925,0.4523015,flaviviridae,MN018353.1
20.627676,-44.203754,1,1,0.8778914,0.24421716,flaviviridae,MN018354.1
20.542292,-44.25167,1,1,0.8623452,0.27530956,flaviviridae,MN018355.1
20.205969,-43.647114,1,1,0.8467368,0.30652642,flaviviridae,MN018356.1
20.00285,-43.504734,1,1,0.7627368,0.4745264,flaviviridae,MN018357.1
20.847239,-44.01803,1,1,0.87409097,0.25181806,flaviviridae,MN018359.1
20.873215,-44.021317,1,1,0.86238956,0.27522087,flaviviridae,MN018360.1
20.835001,-43.967083,1,1,0.8675315,0.26493704,flaviviridae,MN018361.1
19.844456,-42.726604,1,1,0.6365486,0.72690284,flaviviridae,MN018364.1
20.815296,-44.088787,1,1,0.85597986,0.28804028,flaviviridae,MN018365.1
19.824953,-42.742767,1,1,0.64466494,0.7106701,flaviviridae,MN566111.1
19.835777,-42.75208,1,1,0.63435036,0.7312993,flaviviridae,MN566112.1
20.467457,-44.140823,1,1,0.8405055,0.31898904,flaviviridae,MT180479.1
20.752882,-43.9654,0,1,0.855574,0.28885198,flaviviridae,MW186239.1
20.756817,-43.961967,0,1,0.85781413,0.28437173,flaviviridae,MW186240.1
20.294151,-43.364723,1,1,0.7941528,0.4116944,flaviviridae,MW512341.1
21.030897,-43.218807,1,1,0.82304764,0.35390472,flaviviridae,MW512364.1
20.22212,-43.67274,1,1,0.8413872,0.31722558,flaviviridae,MW512365.1
20.336124,-43.57408,1,1,0.84705436,0.30589128,flaviviridae,MW512366.1
20.685432,-43.467968,1,1,0.82919455,0.3416109,flaviviridae,MW512367.1
20.323118,-43.5279,1,1,0.8291515,0.34169698,flaviviridae,MW512368.1
20.037546,-43.423428,1,1,0.78883576,0.42232847,flaviviridae,MW512369.1
20.190992,-43.077938,1,1,0.78706676,0.42586648,flaviviridae,MW512375.1
20.92987,-43.2088,1,1,0.7847578,0.4304844,flaviviridae,MW512376.1
20.118488,-43.429966,1,1,0.7810348,0.43793035,flaviviridae,MW512377.1
20.136408,-43.417427,1,1,0.77412677,0.45174646,flaviviridae,MW512378.1
20.126322,-43.40423,1,1,0.7884134,0.4231732,flaviviridae,MW512379.1
19.905182,-42.77343,1,1,0.7182886,0.5634228,flaviviridae,MW512380.1
20.18617,-43.07757,1,1,0.7765891,0.4468218,flaviviridae,MW512384.1
20.169466,-43.1379,1,1,0.7771825,0.44563496,flaviviridae,MW512385.1
21.10355,-43.218735,1,1,0.8348915,0.330217,flaviviridae,MW512386.1
20.561275,-44.015053,1,1,0.8679047,0.26419055,flaviviridae,MW512388.1
20.571249,-43.978867,1,1,0.8785776,0.24284482,flaviviridae,MW512389.1
20.516685,-44.032986,1,1,0.87028795,0.2594241,flaviviridae,MW512390.1
20.588968,-43.92872,1,1,0.8700277,0.25994456,flaviviridae,MW512392.1
20.598127,-44.00047,1,1,0.8794957,0.24100864,flaviviridae,MW512393.1
20.548573,-43.997807,1,1,0.87900203,0.24199593,flaviviridae,MW512395.1
20.576605,-43.986,1,1,0.8776588,0.24468243,flaviviridae,MW512396.1
20.572647,-43.998146,1,1,0.869374,0.26125205,flaviviridae,MW512398.1
20.559408,-44.03942,1,1,0.8810998,0.23780036,flaviviridae,MW512399.1
20.192158,-43.648376,1,1,0.8559184,0.2881632,flaviviridae,MW512400.1
20.221989,-43.661594,1,1,0.84911203,0.30177593,flaviviridae,MW512401.1
20.333118,-43.576973,1,1,0.84537417,0.30925167,flaviviridae,MW512402.1
20.694086,-43.564514,1,1,0.82114106,0.35771787,flaviviridae,MW512403.1
20.077353,-43.419075,1,1,0.7893108,0.42137837,flaviviridae,MW512404.1
20.095205,-43.397842,1,1,0.80002683,0.39994633,flaviviridae,MW512405.1
20.13475,-43.402447,1,1,0.7904567,0.41908658,flaviviridae,MW512406.1
20.120829,-43.394176,1,1,0.7827275,0.43454504,flaviviridae,MW512407.1
19.866003,-42.87856,1,1,0.73141825,0.5371635,flaviviridae,MW512408.1
19.958742,-42.876213,1,1,0.69915134,0.6016973,flaviviridae,MW512409.1
21.086958,-43.185894,1,1,0.75553036,0.4889393,flaviviridae,MW512415.1
20.566557,-44.00877,1,1,0.86563134,0.26873732,flaviviridae,MW512417.1
20.562445,-44.0305,1,1,0.88144094,0.23711812,flaviviridae,MW512418.1
20.563759,-44.056503,1,1,0.8628505,0.27429903,flaviviridae,MW512420.1
20.557081,-44.040062,1,1,0.8643905,0.27121902,flaviviridae,MW512421.1
20.567533,-44.03904,1,1,0.8668796,0.26624084,flaviviridae,MW512422.1
20.56321,-44.057587,1,1,0.8693678,0.26126444,flaviviridae,MW512423.1
20.552467,-44.053185,1,1,0.862444,0.27511203,flaviviridae,MW512425.1
20.557938,-44.059925,1,1,0.86511886,0.26976228,flaviviridae,MW512426.1
20.195915,-43.63344,1,1,0.84397054,0.31205893,flaviviridae,MW512427.1
19.993683,-43.481155,1,1,0.8118936,0.37621284,flaviviridae,MW512428.1
20.062336,-43.428486,1,1,0.77819204,0.4436159,flaviviridae,MW512429.1
19.955715,-43.53715,1,1,0.74039775,0.5192045,flaviviridae,MW512430.1
19.778418,-42.875126,1,1,0.6629944,0.67401123,flaviviridae,MW512431.1
19.83232,-42.805172,1,1,0.6084529,0.78309417,flaviviridae,MW512432.1
19.875978,-42.667656,1,1,0.6186352,0.76272964,flaviviridae,MW512433.1
19.868702,-42.8112,1,1,0.67338645,0.6532271,flaviviridae,MW512434.1
20.459785,-44.044353,1,1,0.86295086,0.27409828,flaviviridae,MW512435.1
20.542776,-44.08724,1,1,0.8617538,0.27649236,flaviviridae,MW512436.1
20.564827,-44.076332,1,1,0.8653278,0.26934445,flaviviridae,MW512437.1
20.580675,-44.074425,1,1,0.8572233,0.28555346,flaviviridae,MW512438.1
20.544561,-44.06546,1,1,0.84963775,0.3007245,flaviviridae,MW512439.1
20.549614,-44.041046,1,1,0.8485527,0.3028946,flaviviridae,MW512440.1
20.567518,-44.05757,1,1,0.84969795,0.3006041,flaviviridae,MW512441.1
20.594343,-44.046932,1,1,0.8541491,0.2917018,flaviviridae,MW512443.1
20.59138,-44.02099,1,1,0.85252655,0.2949469,flaviviridae,MW512444.1
20.603315,-44.08399,1,1,0.8596153,0.28076935,flaviviridae,MW512445.1
20.520987,-44.062153,1,1,0.8515204,0.29695916,flaviviridae,MW512446.1
20.140194,-43.69579,1,1,0.78525245,0.4294951,flaviviridae,MW512447.1
20.109064,-43.43504,1,1,0.79461354,0.41077292,flaviviridae,MW512448.1
20.179884,-43.04843,1,1,0.76161456,0.47677088,flaviviridae,MW512450.1
20.423843,-44.0773,1,1,0.8693995,0.26120102,flaviviridae,MW512451.1
20.704031,-43.942955,1,1,0.87494993,0.25010014,flaviviridae,MW512454.1
20.536705,-44.076687,1,1,0.8456617,0.3086766,flaviviridae,MW512456.1
20.54216,-44.080696,1,1,0.84541255,0.3091749,flaviviridae,MW512457.1
20.618696,-44.06742,1,1,0.8554007,0.28919864,flaviviridae,MW512458.1
20.599182,-44.010315,1,1,0.84642863,0.30714273,flaviviridae,MW512461.1
20.56871,-44.077663,1,1,0.86552733,0.26894534,flaviviridae,MW512462.1
19.976439,-43.500362,1,1,0.82596874,0.34806252,flaviviridae,MW512465.1
19.7694,-42.953423,1,1,0.7453201,0.50935984,flaviviridae,MW512467.1
20.558859,-44.026997,1,1,0.857672,0.28465605,flaviviridae,MW512471.1
20.78263,-43.952995,1,1,0.8656201,0.26875985,flaviviridae,MW512472.1
20.738756,-43.965244,1,1,0.8809179,0.23816419,flaviviridae,MW512473.1
20.730787,-43.96357,1,1,0.8535959,0.29280818,flaviviridae,MW512474.1
20.765131,-43.941296,1,1,0.8636326,0.27273476,flaviviridae,MW512475.1
20.738745,-43.979332,1,1,0.8646062,0.2707876,flaviviridae,MW512476.1
20.532589,-44.120132,1,1,0.84615415,0.3076917,flaviviridae,MW512477.1
20.08174,-43.030693,1,1,0.7496867,0.50062656,flaviviridae,MW512479.1
19.995552,-43.38803,1,1,0.7630243,0.47395146,flaviviridae,MW512480.1
20.751749,-43.960564,1,1,0.8581534,0.2836932,flaviviridae,MW512481.1
20.777111,-43.983894,1,1,0.862579,0.27484202,flaviviridae,MW512482.1
20.73764,-43.932568,1,1,0.8566094,0.2867812,flaviviridae,MW512483.1
20.799555,-43.999756,1,1,0.8620366,0.27592683,flaviviridae,MW512485.1
20.822744,-44.01199,1,1,0.87210566,0.25578868,flaviviridae,MW512486.1
20.814123,-44.0208,1,1,0.8729644,0.25407124,flaviviridae,MW512487.1
20.800673,-44.028893,1,1,0.87024015,0.2595197,flaviviridae,MW512488.1
19.95646,-42.702732,1,1,0.7003465,0.59930694,flaviviridae,MW512489.1
20.76974,-43.907864,1,1,0.8676224,0.26475525,flaviviridae,MW512491.1
20.787403,-44.016922,1,1,0.8597342,0.28053164,flaviviridae,MW512492.1
20.771187,-44.000782,1,1,0.8643143,0.27137136,flaviviridae,MW512493.1
20.813032,-43.94815,1,1,0.8621565,0.27568698,flaviviridae,MW512494.1
20.79749,-44.022038,1,1,0.8678005,0.26439905,flaviviridae,MW512496.1
20.825525,-44.01028,1,1,0.87498665,0.2500267,flaviviridae,MW512497.1
20.825212,-44.01311,1,1,0.87043047,0.25913906,flaviviridae,MW512498.1
21.280846,-43.233837,1,1,0.8171868,0.36562645,flaviviridae,MW721459.1
20.19817,-43.638134,1,1,0.845702,0.30859601,flaviviridae,MW721472.1
20.364868,-44.16211,1,1,0.86959624,0.2608075,flaviviridae,OM639982.1
20.760803,-43.977055,1,1,0.85394263,0.29211473,flaviviridae,OP410990.1
20.137506,-43.027267,1,1,0.74808145,0.5038371,flaviviridae,OP410992.1
21.12619,-43.618504,0,1,0.82029873,0.35940254,flaviviridae,OR125606.1
20.379658,-44.27419,1,1,0.8423303,0.31533945,flaviviridae,PP326813.1
20.367348,-44.23083,1,1,0.85288435,0.2942313,flaviviridae,PP326820.1
20.362482,-44.284542,1,1,0.8517413,0.29651737,flaviviridae,PP326821.1
20.364586,-44.21897,1,1,0.8533,0.29340005,flaviviridae,PP326822.1
20.376331,-44.259705,1,1,0.83729607,0.32540786,flaviviridae,PP326823.1
20.389318,-44.270943,1,1,0.8456419,0.30871618,flaviviridae,PP326824.1
20.356352,-44.252968,1,1,0.8431377,0.31372464,flaviviridae,PQ357519.1
20.942888,-44.003044,1,1,0.8372002,0.32559955,flaviviridae,PQ357520.1
7.1497936,-50.948483,0,0,0.13491423,0.26982844,flaviviridae,EU249490.1
7.2407727,-51.078888,0,0,0.12900609,0.25801218,flaviviridae,EU249493.1
7.1702714,-50.761875,0,0,0.11929563,0.23859125,flaviviridae,EU482505.1
7.2399025,-51.048878,0,0,0.120078884,0.24015778,flaviviridae,EU482527.1
7.132887,-50.79295,0,0,0.09946308,0.19892615,flaviviridae,EU482528.1
7.146447,-50.903755,0,0,0.116344705,0.23268938,flaviviridae,EU482532.1
7.2377763,-51.01632,0,0,0.11518844,0.2303769,flaviviridae,EU482533.1
7.176378,-50.64144,0,0,0.11232381,0.22464764,flaviviridae,EU482712.1
7.034672,-51.38297,0,0,0.1446399,0.28927982,flaviviridae,EU482790.1
7.1929326,-50.933514,0,0,0.12894621,0.25789243,flaviviridae,EU482795.1
7.296434,-50.94344,0,0,0.117095195,0.2341904,flaviviridae,EU482797.1
7.293028,-50.990738,0,0,0.11665524,0.23331046,flaviviridae,EU482800.1
7.2007384,-50.992702,0,0,0.12334995,0.24669993,flaviviridae,EU482802.1
7.2340503,-51.053688,0,0,0.127259,0.25451803,flaviviridae,EU482803.1
7.171426,-50.87404,0,0,0.11687732,0.23375463,flaviviridae,EU482804.1
7.1885405,-50.975475,0,0,0.12121345,0.24242687,flaviviridae,EU482807.1
7.2087674,-51.077187,0,0,0.12971365,0.2594273,flaviviridae,EU482808.1
7.188233,-50.94458,0,0,0.12721112,0.25442225,flaviviridae,EU482813.1
7.253556,-51.040016,0,0,0.12692665,0.25385332,flaviviridae,EU482814.1
7.2114854,-50.83265,0,0,0.12186634,0.24373269,flaviviridae,EU482815.1
7.194133,-51.07782,0,0,0.13718416,0.2743683,flaviviridae,EU482816.1
7.2230215,-51.080013,0,0,0.12279492,0.24558985,flaviviridae,EU482817.1
7.210131,-51.0576,0,0,0.11903163,0.23806328,flaviviridae,EU482819.1
7.1826477,-51.06037,0,0,0.121865846,0.24373168,flaviviridae,EU482820.1
7.27614,-50.97964,0,0,0.11180934,0.22361869,flaviviridae,EU660391.1
7.2304454,-51.059166,0,0,0.12855735,0.2571147,flaviviridae,EU660396.1
7.253933,-51.02496,0,0,0.13132046,0.26264095,flaviviridae,EU677150.1
7.259092,-50.957798,0,0,0.12044615,0.24089229,flaviviridae,EU677152.1
7.2911506,-50.871273,0,0,0.13889691,0.27779382,flaviviridae,EU677160.1
7.2384977,-50.94955,0,0,0.13791423,0.27582848,flaviviridae,EU677162.1
7.0992656,-50.573273,0,0,0.10657011,0.21314025,flaviviridae,EU677164.1
7.1809545,-51.070343,0,0,0.12770055,0.25540113,flaviviridae,EU677175.1
7.158215,-50.6375,0,0,0.11463549,0.229271,flaviviridae,EU726781.1
7.2704973,-50.998436,0,0,0.13140076,0.26280153,flaviviridae,FJ024459.1
7.1503043,-51.171207,0,0,0.12980284,0.25960565,flaviviridae,FJ182020.1
7.1503043,-51.171207,0,0,0.12980284,0.25960565,flaviviridae,FJ182024.1
7.2620435,-50.985874,0,0,0.12660758,0.2532152,flaviviridae,FJ182032.1
7.2538276,-51.02546,0,0,0.13132046,0.26264095,flaviviridae,FJ182035.1
7.0712905,-50.589035,0,0,0.11515228,0.23030454,flaviviridae,FJ410191.1
7.204052,-50.64439,0,0,0.11079126,0.22158253,flaviviridae,FJ410199.1
7.208224,-50.918602,0,0,0.12672786,0.25345576,flaviviridae,FJ410207.1
7.004252,-50.62539,0,0,0.12772757,0.25545514,flaviviridae,FJ410226.1
7.2811604,-50.8017,0,0,0.1040257,0.20805138,flaviviridae,FJ410227.1
6.970985,-50.797306,0,0,0.11873047,0.23746097,flaviviridae,FJ410235.1
7.166858,-51.003025,0,0,0.13428405,0.2685681,flaviviridae,FJ410240.1
7.2359824,-50.74038,0,0,0.10348838,0.20697677,flaviviridae,FJ410242.1
7.1039567,-50.595043,0,0,0.12929562,0.25859123,flaviviridae,FJ410243.1
7.2342796,-50.798542,0,0,0.12323325,0.24646652,flaviviridae,FJ410244.1
6.9884806,-50.647583,0,0,0.14375778,0.28751552,flaviviridae,FJ410246.1
7.130819,-50.63492,0,0,0.119828686,0.2396574,flaviviridae,FJ410249.1
6.9858108,-51.318596,0,0,0.13364796,0.26729596,flaviviridae,FJ410252.1
7.044887,-50.57617,0,0,0.12841874,0.2568375,flaviviridae,FJ410254.1
7.2771144,-50.776234,0,0,0.117559895,0.23511982,flaviviridae,FJ410256.1
7.152321,-51.040173,0,0,0.11178978,0.22357953,flaviviridae,FJ410262.1
6.964632,-50.6739,0,0,0.13643648,0.27287292,flaviviridae,FJ410279.1
7.260451,-50.751286,0,0,0.11661492,0.23322988,flaviviridae,FJ410281.1
7.2455893,-50.93093,0,0,0.13445067,0.26890135,flaviviridae,FJ432730.1
7.2102537,-50.97291,0,0,0.115944654,0.23188931,flaviviridae,FJ432735.1
7.1001635,-50.633904,0,0,0.109444275,0.21888852,flaviviridae,FJ432739.1
7.0877233,-50.608147,0,0,0.10529383,0.21058768,flaviviridae,FJ432744.1
7.122896,-50.855,0,0,0.12198298,0.24396598,flaviviridae,FJ461308.1
7.223018,-50.966377,0,0,0.116788454,0.2335769,flaviviridae,FJ461312.1
